station,year_month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_cat
Aotizhongxin,2015-05-01,59.19018817204301,110.34677419354838,8.680779569892474,47.81989247311827,762.8360215053764,163.3991935483871,114.6514189006652,Lightly Polluted
Aotizhongxin,2015-06-01,61.882638888888884,86.42430555555555,7.3381944444444445,45.45763888888889,1046.5972222222222,171.78541666666666,121.65936964988872,Lightly Polluted
Aotizhongxin,2015-07-01,66.29368279569891,83.59072580645162,5.737231182795699,52.339381720430104,844.2876344086022,207.32862903225808,144.05059249794607,Lightly Polluted
Aotizhongxin,2015-08-01,46.73118279569893,71.12701612903226,4.158602150537634,43.236559139784944,869.6908602150538,166.40725806451613,109.32606110591392,Lightly Polluted
Aotizhongxin,2015-09-01,52.47013888888889,72.28194444444443,5.81875,59.83055555555555,990.2777777777777,123.32916666666667,94.71787712934429,Good
Aotizhongxin,2015-10-01,77.81586021505376,97.38440860215053,6.366935483870968,72.10618279569891,1181.989247311828,84.62096774193549,118.86295122887864,Lightly Polluted
Aotizhongxin,2015-11-01,122.78819444444443,130.45763888888888,10.518055555555556,78.54305555555555,2443.4375,27.541666666666668,159.36294146825398,Moderately Polluted
Aotizhongxin,2015-12-01,153.67271505376343,166.0201612903226,23.540994623655916,89.80712365591398,3475.907258064516,33.66532258064516,183.7703149001536,Moderately Polluted
Aotizhongxin,2016-01-01,67.66599462365592,86.4630376344086,22.913306451612904,55.765456989247305,1807.6612903225807,45.94153225806452,100.15614439324116,Lightly Polluted
Aotizhongxin,2016-02-01,44.70330459770115,61.35057471264367,18.127873563218394,33.321120689655174,1007.6867816091955,72.15517241379311,72.89403735632183,Good
Aotizhongxin,2016-03-01,103.17809139784946,154.74193548387098,22.306451612903224,48.479166666666664,1375.470430107527,86.74193548387096,145.8666473027155,Lightly Polluted
Aotizhongxin,2016-04-01,71.10972222222222,114.93472222222222,11.411805555555556,35.53541666666667,762.9166666666666,122.69791666666667,106.55711389011178,Lightly Polluted
Aotizhongxin,2016-05-01,53.36290322580645,76.12768817204302,9.450940860215054,30.79301075268817,660.1478494623656,171.41129032258064,117.66403557806906,Lightly Polluted
Aotizhongxin,2016-06-01,57.29861111111111,71.73333333333333,5.504166666666666,28.195138888888888,735.2083333333334,194.95833333333334,135.15336768504784,Lightly Polluted
Aotizhongxin,2016-07-01,71.14247311827957,76.94556451612904,3.440860215053763,34.73790322580645,847.7822580645161,183.70455955334987,132.42297599543704,Lightly Polluted
Aotizhongxin,2016-08-01,46.25672043010753,49.30981182795699,2.682795698924731,39.45564516129032,754.3010752688172,161.41129032258064,110.01715393825353,Lightly Polluted
Aotizhongxin,2016-09-01,55.826388888888886,68.50208333333333,3.0395833333333333,48.53055555555555,681.3194444444445,122.89722222222221,94.12811622486213,Good
Aotizhongxin,2016-10-01,85.3635752688172,99.51142473118279,3.317876344086021,64.00873655913978,1128.8306451612902,56.15120967741935,117.30354742703533,Lightly Polluted
Aotizhongxin,2016-11-01,100.30277777777776,126.18194444444445,9.785416666666666,74.54305555555555,1942.2222222222222,31.495833333333334,135.3046130952381,Lightly Polluted
Aotizhongxin,2016-12-01,132.3239247311828,145.52755376344086,18.055779569892472,86.27217741935483,2546.6397849462364,32.28225806451613,171.2384984639017,Moderately Polluted
Aotizhongxin,2017-01-01,115.56182795698925,127.99865591397848,20.39516129032258,71.29771505376344,2059.8790322580644,55.28225806451613,154.67763056835636,Moderately Polluted
Aotizhongxin,2017-02-01,70.92708333333333,83.72693452380952,21.305803571428573,60.61830357142857,1230.8779761904764,80.98883928571429,106.98676622131904,Lightly Polluted
Changping,2013-03-01,98.91666666666666,123.43010752688171,34.977694623655914,59.38982177419355,1386.2620967741937,80.40445483870968,134.2399617439923,Lightly Polluted
Changping,2013-04-01,59.44444444444444,90.16180555555555,16.716323333333335,36.71878888888889,776.1243055555556,100.32490750000001,90.33281095675277,Good
Changping,2013-05-01,82.98252688172043,118.16801075268818,23.327701075268816,37.745093548387096,776.6935483870968,159.6286830645161,127.82863800624379,Lightly Polluted
Changping,2013-06-01,81.06111111111112,102.31666666666666,14.018699444444445,31.729585416666666,1091.1123106060606,148.88254833333335,144.38329180106146,Lightly Polluted
Changping,2013-07-01,61.97715053763441,64.95161290322581,6.55028064516129,24.684136155913976,823.6715542521994,145.98755,117.82951702672283,Lightly Polluted
Changping,2013-08-01,55.350806451612904,67.4361559139785,7.047229032258064,23.858520698924732,783.9381720430107,168.54225000000002,120.4721605589599,Lightly Polluted
Changping,2013-09-01,73.30277777777778,82.97638888888888,6.754639999999999,41.9419725,967.0763888888888,105.91426833333334,110.40422794072688,Lightly Polluted
Changping,2013-10-01,82.48924731182795,99.90524193548387,12.535789247311827,55.5175310483871,962.7016129032259,55.56287580645161,114.26529781105991,Lightly Polluted
Changping,2013-11-01,60.77916666666667,81.325,24.884736666666665,47.65176611111111,1102.2916666666667,42.896393333333336,87.20716365079366,Good
Changping,2013-12-01,67.14516129032258,80.84005376344085,44.07783010752688,50.180956989247306,1554.9059139784947,39.881499999999996,94.47077188940092,Good
Changping,2014-01-01,88.14717741935483,110.27217741935483,57.946908602150536,56.318548387096776,2293.615591397849,40.284274193548384,120.06113191244239,Lightly Polluted
Changping,2014-02-01,144.25372023809524,150.3125,62.39434523809524,60.23139880952381,2166.592261904762,41.25476190476191,182.96530080782313,Moderately Polluted
Changping,2014-03-01,86.0,127.84946236559139,34.607526881720425,53.670026881720425,1308.0645161290322,75.90725806451613,124.84368279569892,Lightly Polluted
Changping,2014-04-01,103.95902777777778,142.1201388888889,15.792361111111111,49.172916666666666,879.0972222222223,128.65160256410257,144.2631690402347,Lightly Polluted
Changping,2014-05-01,53.94569892473118,100.35282258064517,12.308736559139785,36.318548387096776,744.3548387096774,150.34274193548387,104.89883563610381,Lightly Polluted
Changping,2014-06-01,46.04375,60.49583333333333,5.326388888888888,31.391666666666666,692.2916666666666,175.04285714285714,116.31075712481963,Lightly Polluted
Changping,2014-07-01,76.96975806451613,101.93548387096774,5.544354838709677,32.65524193548387,878.8306451612904,193.14359318996415,150.06393526671988,Moderately Polluted
Changping,2014-08-01,56.55013440860215,75.97379032258064,4.777822580645162,35.98413978494623,746.9086021505377,187.4467741935484,129.97853342400214,Lightly Polluted
Changping,2014-09-01,60.41875,78.76597222222223,5.346527777777778,35.160833333333336,913.2638888888889,117.29041666666667,97.2632134373395,Good
Changping,2014-10-01,118.40120967741936,138.2715053763441,6.497983870967742,56.986559139784944,1260.6854838709678,58.068811360448805,154.6564756144393,Moderately Polluted
Changping,2014-11-01,76.82694444444445,118.80972222222222,17.812638888888888,56.53013888888889,1502.8472222222222,41.15416666666667,109.17168650793651,Lightly Polluted
Changping,2014-12-01,52.256048387096776,89.33400537634408,29.315188172043012,48.20161290322581,1433.6693548387098,43.483870967741936,81.7429675499232,Good
Changping,2015-01-01,96.25793010752689,114.70618279569892,37.2755376344086,63.211693548387096,2050.3360215053763,41.33870967741935,127.30616839477726,Lightly Polluted
Changping,2015-02-01,86.73660714285714,116.95386904761904,28.745535714285715,44.52157738095239,1418.8244047619048,60.96205357142857,122.25972045068026,Lightly Polluted
Changping,2015-03-01,78.03662634408602,143.99220430107528,20.89690860215054,47.59912634408602,1151.0752688172045,87.05107526881721,118.33729358678956,Lightly Polluted
Changping,2015-04-01,61.25347222222222,100.21111111111112,6.1090277777777775,36.102777777777774,678.3333333333334,118.6375,95.3708306582777,Good
Changping,2015-05-01,54.556451612903224,87.32526881720429,6.018817204301075,28.278897849462364,636.491935483871,143.67943548387098,98.7399073521697,Good
Changping,2015-06-01,58.05486111111111,75.13541666666667,4.554861111111111,24.233333333333334,772.7083333333334,151.2095674918951,108.54318220955696,Lightly Polluted
Changping,2015-07-01,56.08467741935484,66.59610215053763,4.264784946236559,23.262096774193548,604.5698924731183,171.61290322580646,115.51304093323297,Lightly Polluted
Changping,2015-08-01,38.62096774193548,57.03360215053763,2.75,22.390456989247312,502.3521505376344,153.51612903225808,97.95307145614434,Good
Changping,2015-09-01,42.927083333333336,50.77291666666667,4.153472222222222,38.10555555555556,736.3194444444445,104.73363095238095,74.91319811309218,Good
Changping,2015-10-01,43.758736559139784,61.579973118279575,4.882392473118279,48.39314516129032,876.0752688172042,67.63785282258064,74.53206703605655,Good
Changping,2015-11-01,90.53958333333334,99.22222222222221,7.538888888888889,59.47291666666667,1870.763888888889,23.020833333333332,120.59397321428573,Lightly Polluted
Changping,2015-12-01,120.16935483870968,146.53024193548387,14.055779569892474,76.89448924731182,2657.0564516129034,21.66532258064516,163.5406009984639,Moderately Polluted
Changping,2016-01-01,54.682123655913976,80.87836021505376,16.43010752688172,55.33736559139785,1495.4301075268816,38.99596774193548,87.1733150921659,Good
Changping,2016-02-01,38.41954022988505,58.59626436781609,13.023706896551724,43.88433908045977,943.8936781609194,61.525862068965516,70.16099651067324,Good
Changping,2016-03-01,73.0524193548387,125.04301075268818,12.563844086021506,60.39314516129032,1142.3387096774193,68.46068548387096,114.14791666666666,Lightly Polluted
Changping,2016-04-01,56.84861111111112,106.52916666666667,7.497916666666667,43.351388888888884,746.1111111111111,102.42708333333333,94.34496076839827,Good
Changping,2016-05-01,50.92352150537634,80.19059139784946,6.170430107526881,34.45981182795699,593.5349462365591,150.40725806451613,103.91160883727026,Lightly Polluted
Changping,2016-06-01,52.90680555555556,67.3488888888889,3.9412499999999997,31.72486111111111,649.5277777777777,167.58604166666666,109.05636984249273,Lightly Polluted
Changping,2016-07-01,54.8635752688172,67.90591397849462,3.088709677419355,27.223790322580644,956.3844086021505,169.17540322580646,113.47346606145813,Lightly Polluted
Changping,2016-08-01,36.66599462365591,52.62163978494623,2.8944892473118276,27.816532258064512,879.502688172043,136.42741935483872,87.99257853273026,Good
Changping,2016-09-01,44.55694444444444,57.21597222222223,3.323611111111111,36.924305555555556,792.7777777777777,107.0640625,75.63766240931562,Good
Changping,2016-10-01,79.75201612903226,96.27956989247312,3.4284946236559137,53.51814516129032,1166.0618279569892,50.11088709677419,110.17957949308756,Lightly Polluted
Changping,2016-11-01,85.78611111111111,119.6875,10.006527777777778,61.88263888888889,1797.7777777777776,24.533333333333335,115.15215773809524,Lightly Polluted
Changping,2016-12-01,109.81922043010753,125.61693548387096,15.423387096774194,69.60483870967742,2364.650537634409,26.03326612903226,144.33427899385563,Lightly Polluted
Changping,2017-01-01,98.30779569892472,113.94086021505376,17.094086021505376,55.39583333333333,1901.3440860215053,41.91129032258065,130.40990303379414,Lightly Polluted
Changping,2017-02-01,59.31547619047619,72.24032738095238,15.697916666666668,46.16443452380952,1131.0267857142858,56.59672619047619,85.46000744047619,Good
Dingling,2013-03-01,95.70564516129032,109.64516129032258,24.388039784946237,45.89797473118279,1014.5712365591397,88.1914,131.7635258012445,Lightly Polluted
Dingling,2013-04-01,55.7,81.67395833333333,13.64971455026455,25.760234538113696,641.6433139534885,101.1003153030303,87.31870617769707,Good
Dingling,2013-05-01,70.63373655913979,111.59845430107528,17.4210595750128,26.811987946986747,765.4244811202801,155.088836359166,115.73062767574598,Lightly Polluted
Dingling,2013-06-01,86.34232456140352,87.86593567251461,7.789619259259259,20.78387614197531,1131.5077651515153,144.05785520833334,134.10562256871634,Lightly Polluted
Dingling,2013-07-01,57.91334182229768,60.40191709111488,4.081229211469534,15.84651986260454,820.5509530791788,139.32073350439885,109.11435790510022,Lightly Polluted
Dingling,2013-08-01,49.791666666666664,51.28360215053764,4.807795698924731,12.202284946236558,692.741935483871,151.30241935483872,105.40237883699133,Lightly Polluted
Dingling,2013-09-01,63.535037878787875,62.623926767676764,5.463482716049382,22.078757098765433,866.1055555555556,96.77948657608697,93.65568168060753,Good
Dingling,2013-10-01,72.9714687194526,87.40224828934507,11.345827479091996,37.195026127538824,1500.0,57.38791341164095,101.23212995391705,Lightly Polluted
Dingling,2013-11-01,47.30694444444444,71.73194444444444,19.334163333333333,40.76356208333333,941.1805555555555,52.50431125,73.8724544593254,Good
Dingling,2013-12-01,51.85416666666667,64.24663978494624,30.96564193548387,40.16465174731183,1020.8333333333333,53.38905,76.30463859447003,Good
Dingling,2014-01-01,73.08400537634408,100.42405913978493,37.049731182795696,38.66263440860215,1183.0645161290322,55.282470288624786,101.11022389643463,Lightly Polluted
Dingling,2014-02-01,158.68824404761904,148.22172619047618,37.61904761904761,43.98958333333333,1790.1785714285713,45.79151785714286,200.71060267857143,Heavily Polluted
Dingling,2014-03-01,83.51478494623655,112.92540322580645,22.844086021505376,30.081317204301072,1099.8655913978496,95.12051971326166,118.77742277200656,Lightly Polluted
Dingling,2014-04-01,90.14027777777777,116.9125,11.447222222222223,30.0625,684.5833333333334,150.37083333333334,131.68191468253968,Lightly Polluted
Dingling,2014-05-01,48.09252199413489,72.52963098729228,9.233003421309872,17.715676930596285,454.58822091886606,163.11693548387098,105.3390846755419,Lightly Polluted
Dingling,2014-06-01,39.63453282828282,42.847853535353536,4.231313131313131,13.69810606060606,449.77272727272725,177.59753787878788,117.40182234790483,Lightly Polluted
Dingling,2014-07-01,79.5845430107527,89.14697580645162,4.863037634408602,16.454973118279568,787.7016129032259,196.99136227071472,147.83368191830144,Lightly Polluted
Dingling,2014-08-01,51.40712365591398,67.1130376344086,4.608198924731182,18.647311827956987,656.6532258064516,185.63387096774193,128.1095131649706,Lightly Polluted
Dingling,2014-09-01,54.02583333333334,70.94527777777778,5.157638888888888,19.740416666666665,710.6944444444445,118.03833333333334,90.7225747830912,Good
Dingling,2014-10-01,116.9146505376344,126.30913978494624,6.530241935483871,35.149193548387096,1012.5,74.20766129032258,151.318356374808,Moderately Polluted
Dingling,2014-11-01,71.24555555555555,90.00819444444444,15.718055555555555,38.6,982.2222222222222,50.7875,98.70420634920634,Good
Dingling,2014-12-01,47.88754480286738,65.29054659498208,20.635528673835125,26.9502688172043,940.3001792114695,56.48239247311828,73.17698526991441,Good
Dingling,2015-01-01,84.92213261648746,92.94184587813619,27.902240143369177,44.88884408602151,1460.7078853046596,50.931451612903224,113.87337589605735,Lightly Polluted
Dingling,2015-02-01,81.00744047619047,104.46577380952381,23.548363095238095,27.604166666666664,1201.4136904761906,77.80803571428571,116.62645620748299,Lightly Polluted
Dingling,2015-03-01,75.05604838709677,126.24240591397849,14.79516129032258,26.600067204301077,896.505376344086,104.40120967741936,115.11425943463772,Lightly Polluted
Dingling,2015-04-01,56.341388888888886,92.873125,6.5031944444444445,20.56034722222222,528.2638888888889,132.571875,96.3344649582997,Good
Dingling,2015-05-01,45.88911290322581,84.57123655913979,6.60752688172043,15.971102150537634,542.8091397849462,162.24747983870967,107.36941388380878,Lightly Polluted
Dingling,2015-06-01,51.02888888888889,68.78138888888888,6.7444444444444445,15.535694444444443,633.2638888888889,174.92083333333332,122.12931837196498,Lightly Polluted
Dingling,2015-07-01,49.486559139784944,63.92916666666666,4.914650537634408,17.339381720430108,481.6532258064516,163.18951612903226,111.24637825346952,Lightly Polluted
Dingling,2015-08-01,35.079301075268816,57.196236559139784,5.745967741935484,13.968413978494622,613.1048387096774,166.28427419354838,108.27154443038222,Lightly Polluted
Dingling,2015-09-01,37.770833333333336,48.25138888888889,3.8388888888888886,17.435416666666665,586.5972222222223,124.40625,79.21499903697996,Good
Dingling,2015-10-01,52.4771505376344,66.85147849462366,7.866263440860215,25.055779569892472,842.2715053763442,93.40725806451613,83.35106518003593,Good
Dingling,2015-11-01,85.22638888888888,90.47222222222221,12.604166666666666,45.202083333333334,1749.6527777777776,29.31875,113.64496527777777,Lightly Polluted
Dingling,2015-12-01,118.69153225806451,128.440188172043,15.479166666666666,51.49327956989247,2042.4059139784945,38.80443548387097,153.9711453533026,Moderately Polluted
Dingling,2016-01-01,53.200940860215056,72.21975806451613,15.485887096774194,29.844086021505376,1336.22311827957,59.20833333333333,82.74962831906956,Good
Dingling,2016-02-01,35.36206896551724,51.548132183908045,9.6558908045977,14.520114942528735,670.2586206896551,82.69396551724138,64.52868431855501,Good
Dingling,2016-03-01,82.6633064516129,131.86962365591395,12.381720430107526,33.66935483870968,995.497311827957,90.09677419354838,126.24931282381735,Lightly Polluted
Dingling,2016-04-01,60.83541666666667,117.0798611111111,7.008333333333334,26.356944444444444,670.1388888888889,123.2625,101.24462952007974,Lightly Polluted
Dingling,2016-05-01,52.6021505376344,85.68548387096774,3.990591397849462,18.961021505376344,467.40591397849465,191.48702664796633,132.14323933415673,Lightly Polluted
Dingling,2016-06-01,49.05555555555556,63.78611111111111,3.3944444444444444,20.166666666666668,556.25,181.6375,122.02385668121897,Lightly Polluted
Dingling,2016-07-01,57.368951612903224,62.288978494623656,2.612231182795699,14.526881720430106,694.4957509538675,217.72238439838097,134.3901179276207,Lightly Polluted
Dingling,2016-08-01,37.19018817204301,44.631048387096776,2.2143817204301075,8.603494623655914,634.9397329171003,135.38978494623655,85.05164531454513,Good
Dingling,2016-09-01,42.233333333333334,49.88333333333333,3.0152777777777775,12.404166666666667,450.13888888888886,114.87983630952381,75.35884413520802,Good
Dingling,2016-10-01,97.02486559139786,82.78024193548387,2.9912634408602146,24.923387096774192,854.5698924731183,65.55645161290323,127.88974035556578,Lightly Polluted
Dingling,2016-11-01,75.79722222222222,99.72222222222221,9.015277777777778,44.575,1326.388888888889,45.891666666666666,104.17375992063492,Lightly Polluted
Dingling,2016-12-01,94.77217741935483,105.36290322580645,14.186827956989246,55.314516129032256,1764.9865591397847,44.90725806451613,125.16637791598322,Lightly Polluted
Dingling,2017-01-01,81.66666666666666,91.39381720430109,13.906586021505378,40.23790322580645,1410.9543010752686,63.49193548387097,111.67399193548387,Lightly Polluted
Dingling,2017-02-01,53.46279761904761,64.28050595238095,12.536458333333332,27.665178571428573,875.9672619047618,83.55803571428571,83.97284226190477,Good
Dongsi,2013-03-01,108.41397849462365,131.5793010752688,39.964802150537636,76.90098629032258,1553.0006720430108,81.54553548387096,146.33750859254994,Lightly Polluted
Dongsi,2013-04-01,65.28055555555555,98.57222222222222,22.36589777777778,43.79480652777777,958.8694444444444,110.63597416666667,100.20043770063681,Lightly Polluted
Dongsi,2013-05-01,91.39247311827957,131.98521505376343,31.58736559139785,52.1747311827957,1167.440188172043,166.14756612903227,131.25674587868846,Lightly Polluted
Dongsi,2013-06-01,109.45277777777777,115.71111111111112,20.78842888888889,56.00783423611111,1182.7620059288536,159.78865249999998,158.98472064937408,Moderately Polluted
Dongsi,2013-07-01,72.96774193548387,79.99059139784947,8.814829032258064,47.38677204301075,955.368906455863,156.22908851867572,124.04381346839453,Lightly Polluted
Dongsi,2013-08-01,63.98924731182796,85.6888440860215,9.86305053763441,43.16316586021505,1061.3251200646012,224.76229677419354,142.11860341157342,Lightly Polluted
Dongsi,2013-09-01,85.27083333333333,99.94722222222222,11.976084444444444,60.01042326388889,1394.0916666666667,111.69286416666667,122.50137737544941,Lightly Polluted
Dongsi,2013-10-01,102.6149193548387,108.55779569892472,23.101188172043013,71.79813998655915,1359.005376344086,66.00898306451613,137.28323565908218,Lightly Polluted
Dongsi,2013-11-01,82.94166666666666,99.45,27.19861111111111,59.895833333333336,2122.1551404077227,41.58320583333333,119.19258519932882,Lightly Polluted
Dongsi,2013-12-01,85.68145161290323,94.55510752688173,40.992558064516125,61.830057862903224,1505.105240465645,38.92239274193548,117.65128135800691,Lightly Polluted
Dongsi,2014-01-01,104.1377688172043,112.14314516129032,56.6875,49.18839357106202,1876.4784946236557,38.63306451612903,137.63030913978494,Lightly Polluted
Dongsi,2014-02-01,154.6547619047619,151.33630952380955,63.292410714285715,94.36061783203847,2166.8898809523807,54.035714285714285,205.80041807996784,Heavily Polluted
Dongsi,2014-03-01,99.87096774193549,130.27822580645162,38.00739247311827,61.23185483870967,1502.486559139785,90.10483870967742,135.79093701996928,Lightly Polluted
Dongsi,2014-04-01,89.88125,147.8138888888889,20.654166666666665,55.76736111111111,997.3611111111111,131.99583333333334,131.92160287041114,Lightly Polluted
Dongsi,2014-05-01,63.65443548387096,123.44193548387096,17.620698924731183,45.22654569892473,960.0134408602149,145.19959677419354,110.26168978358528,Lightly Polluted
Dongsi,2014-06-01,57.704166666666666,76.93333333333334,8.259027777777778,45.368402777777774,957.3611111111111,166.28194444444443,116.12448707718835,Lightly Polluted
Dongsi,2014-07-01,98.87365591397848,98.87365591397848,9.30241935483871,43.2755376344086,1060.483870967742,155.65322580645162,146.09483994340815,Lightly Polluted
Dongsi,2014-08-01,69.45860215053763,81.76895161290322,7.559677419354839,47.70174731182796,1000.6720430107526,162.00282258064516,120.45989827786575,Lightly Polluted
Dongsi,2014-09-01,67.66444444444444,94.88944444444445,9.969583333333333,55.83861111111111,1163.888888888889,106.99833333333332,104.82633634315309,Lightly Polluted
Dongsi,2014-10-01,116.89314516129032,158.37701612903226,11.910618279569894,77.9388440860215,1517.741935483871,56.53629032258065,156.7896217357911,Moderately Polluted
Dongsi,2014-11-01,81.74805555555555,134.36555555555555,19.36236111111111,64.75361111111111,1731.8055555555554,40.452083333333334,117.55617063492063,Lightly Polluted
Dongsi,2014-12-01,55.891263440860214,101.97163978494623,30.42029569892473,52.07352150537635,1678.5618279569892,44.54390681003584,90.22637768817204,Good
Dongsi,2015-01-01,101.0108870967742,116.69314516129032,36.11868279569892,64.31102150537635,1974.529569892473,41.471774193548384,134.13630472350232,Lightly Polluted
Dongsi,2015-02-01,108.99627976190477,129.12425595238093,28.621279761904763,50.83482142857143,1532.2172619047617,54.732142857142854,146.93016581632654,Lightly Polluted
Dongsi,2015-03-01,93.3440188172043,169.27977150537635,23.866733870967742,51.94764784946236,1356.1155913978496,82.63306451612904,143.58910330261136,Lightly Polluted
Dongsi,2015-04-01,77.17430555555555,123.99444444444444,12.20347222222222,45.27222222222222,850.7638888888889,118.49895833333333,110.04826591428815,Lightly Polluted
Dongsi,2015-05-01,60.3125,92.43548387096774,11.22983870967742,39.788978494623656,763.1720430107526,147.57795698924733,104.13103666369625,Lightly Polluted
Dongsi,2015-06-01,66.44027777777778,82.57930555555555,8.666666666666666,39.065972222222214,1159.5833333333333,153.08416666666665,112.98579511060974,Lightly Polluted
Dongsi,2015-07-01,69.10282258064517,82.71236559139786,5.247311827956989,37.868951612903224,957.3924731182796,164.43951612903226,116.86262593225074,Lightly Polluted
Dongsi,2015-08-01,49.578629032258064,68.97647849462366,3.788306451612903,33.04032258064516,840.3897849462365,151.73790322580646,99.15253057551615,Good
Dongsi,2015-09-01,54.420833333333334,70.90555555555555,6.518055555555555,48.11180555555555,908.1944444444445,110.115625,87.59893899650255,Good
Dongsi,2015-10-01,80.0793010752688,105.20766129032258,7.534274193548387,58.872983870967744,1008.9381720430107,72.1633064516129,114.31664266513056,Lightly Polluted
Dongsi,2015-11-01,125.1375,132.44027777777777,15.81111111111111,61.81319444444444,1979.7916666666667,24.8125,160.08065476190478,Moderately Polluted
Dongsi,2015-12-01,161.24529569892474,171.45564516129033,23.549059139784944,72.75806451612904,2734.94623655914,24.364919354838708,168.99723502304147,Moderately Polluted
Dongsi,2016-01-01,69.35349462365592,87.9603494623656,19.774193548387096,49.81317204301075,1465.4569892473116,44.0,99.19258832565284,Good
Dongsi,2016-02-01,43.17097701149425,61.40158045977011,15.446120689655173,33.900862068965516,897.9885057471265,72.01436781609195,71.92138752052546,Good
Dongsi,2016-03-01,98.70766129032258,143.36021505376345,20.31317204301075,56.442204301075265,1271.975806451613,83.4475806451613,141.7021316618501,Lightly Polluted
Dongsi,2016-04-01,77.04097222222222,117.67986111111112,11.054166666666667,43.89513888888889,860.9722222222222,120.09583333333333,113.65603183010492,Lightly Polluted
